,Date,Team,Player,Leg Code,Game,3DA,W/A
1,2/26/19,Silver Bullet Boys,Peter Swanson,1.1,501 SIDO,39.5,W
2,1/21/19,Funky Bunch,Tony Metz,1.2,501 SIDO,39.5,W
42,3/11/19,Funky Bunch,Tony Metz,7.1,301 DIDO,39.5,W
4,1/28/19,Mattadors,Vito Raimondi,1.3,501 SIDO,39.5,W
1,2/11/19,Happy Accident,John Gunderson,1.1,501 SIDO,39.5,W
3,2/11/19,Happy Accident,John Gunderson,1.2,501 SIDO,39.5,W
57,2/18/19,Happy Accident,John Gunderson,9.1,501 SIDO,39.5,0
3,3/18/19,O.T.B.A.,Mike Connolly,1.2,501 SIDO,39.5,W
2,", 4-1-19",Happy Accident,Dean Bratsolias,1.2,501 SIDO,39.5,W
1,2/11/19,Mattadors,Andy Quinton,1.1,501 SIDO,39.5,W
26,2/11/19,Nothing But Treble!,Guillermo Guzman,5.2,501 SIDO,39.5,W
8,2/12/19,We're Here to Drink!,Joe Herbon,2.1,301 DIDO,39.5,0
3,3/19/19,Sparkle Motion,Vince Foss,1.2,501 SIDO,39.5,W
31,1/29/19,We're Here to Drink!,Roger Bolduc,5.2,501 SIDO,39.5,W
38,2/19/19,We're Here to Drink!,Brian Thomas,6.3,301 DIDO,39.5,0
35,", 3-5-19",Dogs Bollocks,Verna Flores-Anthony,5.1,501 SIDO,39.5,W
1,2/26/19,140 Darts,Matthew Mann,1.1,501 SIDO,39.5,W
67,1/21/19,Phantom Cork,Bernie Pedersoli,9.2,501 SIDO,39.5,A
41,3/11/19,Phantom Cork,Bernie Pedersoli,6.1,301 DIDO,39.5,0
0,", 4-1-19",Phantom Cork,Bernie Pedersoli,1.1,501 SIDO,39.5,W
12,1/28/19,Nothing But Treble!,Cesar Serrano,2.2,501 SIDO,39.5,0
2,2/25/19,Drifters,Dustin Scholtes,1.2,501 SIDO,39.5,W
53,", 3-4-19",Nothing But Treble!,Guillermo Guzman,7.2,301 DIDO,39.5,0
30,1/14/19,Big Wayne,Tracy Jourdan,5.2,501 SIDO,39.5,W
45,3/25/19,O.T.B.A.,Mark Kushiner,7.1,301 DIDO,39.5,0
69,1/15/19,We're Here to Drink!,Matthew Dolkart,8.3,501 SIDO,39.5,W
7,1/22/19,Trip 'N' Bulls,Tom Shields,2.1,501 SIDO,39.5,A
5,1/21/19,Thorns,Chester Herbert,1.3,501 SIDO,39.5,W
1,3/11/19,MasterGators,Timothy Smith,1.1,501 SIDO,39.5,W
63,", 2-5-19",Beer B4 Bulls!,Alvin Elton,9.2,501 SIDO,39.5,W
29,", 3-5-19",Beer B4 Bulls!,Alvin Elton,5.2,501 SIDO,39.5,W
62,2/26/19,Beer B4 Bulls!,Anne Quinn,9.1,501 SIDO,39.5,0
17,1/21/19,Best Friends,Shane Overton,2.3,501 SIDO,39.4,0
73,3/12/19,Darty McDartface,Nate Melotte,9.3,501 SIDO,39.4,0
64,1/15/19,Gamblers,Gordon Hipps,9.2,501 SIDO,39.4,0
10,", 3-5-19",Dart Daddies,Dylan Seo,2.2,501 SIDO,39.4,A
55,", 3-5-19",Dart Daddies,Dylan Seo,9.2,501 SIDO,39.4,0
55,3/26/19,Dart Daddies,Ricky Cordt,9.1,501 SIDO,39.4,0
44,1/15/19,Motley Crew,Don Koss,6.2,501 SIDO,39.4,A
52,2/12/19,BustnBalls,Karey Williams,7.2,301 DIDO,39.4,0
41,2/19/19,Sparkle Motion,Greg Klein,6.1,501 SIDO,39.4,A
0,1/28/19,Funky Bunch,Michael Van de Cotte,1.1,501 SIDO,39.4,0
4,", 2-4-19",Fun & Games,Barry Wooley,2.1,301 DIDO,39.4,0
62,", 3-4-19",Funky Bunch,Tony Metz,9.3,501 SIDO,39.4,0
54,1/14/19,Happy Accident,Daniel McGinly,9.1,501 SIDO,39.4,W
64,1/21/19,Happy Accident,Jameson Metcalf,9.3,501 SIDO,39.4,0
52,2/11/19,Happy Accident,John Gunderson,7.2,301 DIDO,39.4,0
56,2/25/19,Nothing But Treble!,Ralph Rios,7.3,301 DIDO,39.4,W
51,1/21/19,Mattadors,Bob Devogelear,7.3,301 DIDO,39.4,W
1,1/15/19,Dart Team,Pat  Ryan,1.1,501 SIDO,39.4,0
63,1/14/19,Shuuush!,John Zuhr,9.2,501 SIDO,39.4,0
68,2/11/19,Wolfpack,"Samuel ""JR"" Casiano",9.2,501 SIDO,39.4,A
59,3/18/19,Tripwire,Ron Kulowitch,9.1,501 SIDO,39.4,W
13,2/18/19,Try Not to Suck!,John Janikowski,2.3,501 SIDO,39.4,W
62,2/12/19,N.W.O.,Brian Fenlon,9.1,501 SIDO,39.4,0
12,1/14/19,Win,Peter Allen,3.1,301 DIDO,39.3,W
25,1/14/19,Dark Nights,Karl Hamilton,5.1,301 DIDO,39.3,W
53,2/25/19,Dark Nights,Andrew Weir,7.3,301 DIDO,39.3,A
17,", 4-8-19",Team Fireball,Dwight Winkowski,3.2,301 DIDO,39.3,W
37,", 4-8-19",Dark Nights,John Leen,6.2,501 SIDO,39.3,0
34,", 4-9-19",Dark Nights,Andrew Weir,5.1,301 DIDO,39.3,W
27,1/15/19,Darty McDartface,Eric Peterson,5.1,301 DIDO,39.3,W
20,1/29/19,BustnBalls,Sue Kelly,3.3,301 DIDO,39.3,W
67,", 3-5-19",O.T.B.B.,Jacob Kushiner,9.3,501 SIDO,39.3,0
20,3/12/19,O.T.B.B.,Jacob Kushiner,3.3,301 DIDO,39.3,W
37,3/26/19,O.T.B.B.,Chris Hudie,6.1,501 SIDO,39.3,W
33,", 4-2-19",Kiss My Blarney Stone,David Mendoza,5.1,301 DIDO,39.3,W
8,3/18/19,Flights Templar,Will Moore,2.1,501 SIDO,39.3,0
30,3/18/19,Kiss My Blarney Stone,Phillip Beltz,5.1,301 DIDO,39.3,W
17,1/15/19,Gamblers,Justin Langwell,3.1,301 DIDO,39.3,W
62,1/15/19,Team Fireball,Michael P Keating,9.2,501 SIDO,39.3,W
18,1/29/19,Team Fireball,Steve Harbin,3.2,301 DIDO,39.3,W
45,3/19/19,Team Fireball,John G Kilroy,6.3,301 DIDO,39.3,W
29,1/22/19,Dart Daddies,Dylan Seo,5.2,301 DIDO,39.3,W
33,", 3-5-19",Motley Crew,Ken Molitoris,6.1,501 SIDO,39.3,0
8,", 4-2-19",Flights Templar,Will Moore,2.2,301 DIDO,39.3,W
43,2/18/19,Flights Templar,Ralph Loielo,6.1,501 SIDO,39.3,A
17,", 3-4-19",Win,Ted Brunson,2.3,501 SIDO,39.3,A
16,3/18/19,When the Levee Breaks,Michael Vonder Haar,3.2,301 DIDO,39.3,W
18,3/18/19,Cucklers,Nick Rommo,3.2,301 DIDO,39.3,W
63,3/18/19,Cucklers,Nick Rommo,9.2,501 SIDO,39.3,A
35,2/11/19,Incredibulls,Gary Hail,5.2,301 DIDO,39.3,W
14,3/25/19,Incredibulls,Ted Browne,3.2,301 DIDO,39.3,W
34,1/21/19,FTW!,Michelle Karaskiewicz,5.3,301 DIDO,39.3,W
14,1/15/19,Sparkle Motion,Vince Foss,3.2,301 DIDO,39.3,W
30,1/22/19,Con dArtists,Joey Aiello,5.1,301 DIDO,39.3,W
21,", 4-2-19",Fighting Fish,Jamie Fuentes,3.2,301 DIDO,39.3,W
5,", 4-9-19",Silver Bullet Boys,Peter Swanson,1.3,501 SIDO,39.3,0
41,2/12/19,Turtle Power,Dave Hunter,6.2,301 DIDO,39.3,0
28,2/26/19,Turtle Power,Jay Small,5.1,301 DIDO,39.3,W
36,2/26/19,Silver Bullet Boys,Peter Swanson,6.1,301 DIDO,39.3,A
18,", 3-5-19",140 Darts,Matthew Mann,3.2,301 DIDO,39.3,W
8,", 3-7-19",Silver Bullet Boys,Nick Florek,2.2,301 DIDO,39.3,W
27,", 4-2-19",Silver Bullet Boys,Nick Florek,4.2,301 DIDO,39.3,W
8,", 4-8-19",Silver Bullet Boys,Colin Brooks,2.1,301 DIDO,39.3,A
15,", 3-4-19",Funky Bunch,"June ""Bug"" Leahy",3.1,301 DIDO,39.3,W
30,3/11/19,Funky Bunch,Tom  Terzic Jr,5.1,301 DIDO,39.3,W
17,", 2-4-19",Never Convicted,Fred Lundgren,3.1,301 DIDO,39.3,W
9,2/11/19,O.T.B.A.,Zachary Kushiner,2.2,301 DIDO,39.3,0
19,", 3-4-19",Mattadors,Bob Devogelear,3.2,301 DIDO,39.3,W
36,1/14/19,Mattadors,Krystian Mlynek,5.2,301 DIDO,39.3,W
18,2/18/19,O.T.B.A.,Mark Kushiner,3.3,301 DIDO,39.3,W
23,2/25/19,Never Convicted,Fred Lundgren,3.3,301 DIDO,39.3,W
45,2/25/19,Mattadors,Andy Quinton,7.1,301 DIDO,39.3,A
13,3/18/19,Nothing But Treble!,Marco Guzman,2.2,301 DIDO,39.3,0
48,", 4-1-19",Lunch Specials,Jarrett Knize,7.1,301 DIDO,39.3,A
49,", 4-1-19",Lunch Specials,Dan LaBelle,7.1,301 DIDO,39.3,W
50,1/15/19,Lunch Specials,Rob Ivanisyzn,7.1,301 DIDO,39.3,A
33,1/29/19,Blind Squirrels,Warren Roseland,5.2,301 DIDO,39.3,W
4,", 3-4-19",Blind Squirrels,Andy  Femmel,1.3,301 DIDO,39.3,W
19,3/26/19,Blind Squirrels,Andy  Femmel,3.1,301 DIDO,39.3,W
18,", 4-1-19",Blind Squirrels,Andy  Femmel,3.1,301 DIDO,39.3,W
0,2/12/19,Sparkle Motion,Michael Dinard,1.1,501 SIDO,39.3,0
32,2/19/19,Dart Team,Alex Falk Jr,6.2,301 DIDO,39.3,W
19,3/12/19,Fighting Fish,Jim Cybul,3.3,301 DIDO,39.3,W
33,3/19/19,Sparkle Motion,Dave Johnson,5.2,301 DIDO,39.3,W
59,3/19/19,Fighting Fish,Theresa Gamberale,9.1,501 SIDO,39.3,W
31,3/26/19,Trip 'N' Bulls,Christopher Kirch,5.1,301 DIDO,39.3,W
15,1/22/19,Dogs Bollocks,Anita Sasson-Michel,3.2,301 DIDO,39.3,W
19,1/29/19,We're Here to Drink!,Brian Thomas,3.2,301 DIDO,39.3,W
29,1/29/19,We're Here to Drink!,Roger Bolduc,5.1,301 DIDO,39.3,W
4,2/19/19,140 Darts,Josh Shapiro,2.1,301 DIDO,39.3,0
33,1/21/19,Big Wayne,Ben Roxworthy,5.1,301 DIDO,39.3,W
20,2/18/19,Phantom Cork,Matt Borus,3.3,301 DIDO,39.3,W
12,3/12/19,Dart Team,Alex Falk Jr,2.3,301 DIDO,39.3,0
18,3/12/19,Dart Team,Bruk Hanson,3.2,301 DIDO,39.3,W
17,1/21/19,Tripwire,Mike Mitsui,3.3,301 DIDO,39.3,0
44,2/11/19,Shuuush!,Justin Skelnik,7.1,301 DIDO,39.3,A
16,1/14/19,Nothing But Treble!,Richard Turner,3.1,301 DIDO,39.3,W
33,2/18/19,Nothing But Treble!,Guillermo Guzman,5.2,301 DIDO,39.3,W
70,", 3-4-19",Never Convicted,Brian Cunningham,9.2,501 SIDO,39.3,A
5,3/11/19,O.T.B.A.,Randy Keller,2.1,301 DIDO,39.3,A
16,1/15/19,Full of Bull,Craig Nelson,3.2,301 DIDO,39.3,W
21,", 2-4-19",Big Wayne,Bruce Budworth,3.2,301 DIDO,39.3,W
13,2/11/19,Tripwire,Mark Morrison,2.2,501 SIDO,39.3,W
60,1/22/19,Turtle Power,Dave Hunter,9.1,501 SIDO,39.3,0
14,2/18/19,MasterGators,Roy Voss,2.3,501 SIDO,39.3,0
34,2/25/19,Thorns,Chester Herbert,6.2,301 DIDO,39.3,0
42,3/18/19,Fun & Games,Mike Foss,7.2,301 DIDO,39.3,0
51,3/11/19,Tripwire,Mark Morrison,7.1,301 DIDO,39.3,A
28,", 4-9-19",N.W.O.,Brian Fenlon,5.1,301 DIDO,39.3,W
45,", 4-9-19",N.W.O.,Tasso Garbis,7.2,301 DIDO,39.3,0
37,", 2-5-19",Cork Busters,Nick Georgeson,5.3,301 DIDO,39.3,W
12,2/25/19,Best Friends,Martin Moskal,3.1,301 DIDO,39.2,0
8,2/19/19,Gamblers,Gordon Hipps,2.2,501 SIDO,39.2,W
64,", 3-5-19",The Reveler,Ryan Leach,9.2,501 SIDO,39.2,0
75,", 3-4-19",Win,Noel Irion,9.2,501 SIDO,39.2,0
3,1/21/19,Baywatch,Louis Pukelis,1.2,501 SIDO,39.2,0
66,2/19/19,Sparkle Motion,Greg Klein,9.1,501 SIDO,39.2,0
60,3/11/19,Fun & Games,Mike Foss,9.2,501 SIDO,39.2,0
74,3/11/19,Drifters,Brian Van Tholen,9.2,501 SIDO,39.2,0
48,", 3-5-19",Blind Squirrels,Warren Roseland,7.1,301 DIDO,39.2,W
36,2/19/19,Fighting Fish,Jamie Fuentes,7.1,501 SIDO,39.2,0
35,", 2-5-19",Sparkle Motion,Trevor Hateley,6.2,501 SIDO,39.2,A
56,2/19/19,O.T.B.B.,Brandon Messner,9.1,501 SIDO,39.1,A
2,3/18/19,Kiss My Blarney Stone,Matt Hamilton,1.2,501 SIDO,39.1,0
68,3/25/19,FTW!,Jason Holowka,9.3,501 SIDO,39.1,W
12,2/12/19,Team Fireball,Greg Maciaszkiewicz,2.2,501 SIDO,39.1,W
13,3/19/19,The Reveler,Tim Ridolphi,2.3,501 SIDO,39.1,0
0,1/15/19,Sparkle Motion,Trevor Hateley,1.1,501 SIDO,39.1,0
3,", 3-5-19",Silver Bullet Boys,Jake Erhardt,1.2,501 SIDO,39.1,0
61,3/19/19,Dogs Bollocks,Verna Flores-Anthony,9.2,501 SIDO,39.1,0
41,", 2-5-19",Dart Team,Alex Falk Jr,6.3,501 SIDO,39.1,W
13,1/14/19,Nothing But Treble!,Ralph Rios,2.3,501 SIDO,39.1,W
2,2/18/19,Thorns,Chester Herbert,1.2,501 SIDO,39.1,0
9,1/21/19,Best Friends,Shane Overton,2.1,301 DIDO,39,A
61,1/22/19,O.T.B.B.,Brandon Messner,9.3,501 SIDO,39,A
15,3/12/19,Darty McDartface,Ed Collins,2.3,501 SIDO,39,W
51,3/26/19,Kitton Mittons,Mhari Goldstein,7.2,301 DIDO,39,A
54,", 2-5-19",Gamblers,John Naughton Jr,7.3,301 DIDO,39,A
54,2/18/19,Flights Templar,Will Moore,7.1,301 DIDO,39,A
57,2/18/19,FTW!,Mike Karaskiwicz,7.2,301 DIDO,39,0
75,3/11/19,Incredibulls,Robbie Malinowski,9.2,501 SIDO,39,0
57,2/12/19,Gamblers,Teri Mounsey,9.1,501 SIDO,39,0
51,", 2-4-19",Win,Peter Allen,7.2,301 DIDO,39,W
12,2/11/19,Baywatch,Andy Hoch,2.3,501 SIDO,39,0
64,1/21/19,FTW!,Michelle Karaskiewicz,9.3,501 SIDO,39,A
5,", 2-5-19",Trip 'N' Bulls,Tom Shields,2.1,301 DIDO,39,0
45,2/26/19,Con dArtists,John Leighton,7.1,301 DIDO,39,0
39,", 4-2-19",Con dArtists,Derek Dreis,6.2,301 DIDO,39,0
38,2/11/19,O.T.B.A.,Mark Kushiner,6.2,301 DIDO,39,A
30,2/18/19,Happy Accident,Daniel McGinly,6.1,501 SIDO,39,0
53,3/18/19,O.T.B.A.,Randy Keller,7.2,301 DIDO,39,0
4,", 4-1-19",Happy Accident,Daniel McGinly,2.1,301 DIDO,39,W
18,1/15/19,Blind Squirrels,Andy  Femmel,3.1,301 DIDO,39,0
33,2/19/19,Blind Squirrels,Jim O'Malley,6.2,501 SIDO,39,W
52,", 3-4-19",We're Here to Drink!,Brian Thomas,7.3,501 SIDO,39,A
41,", 3-5-19",Blind Squirrels,Jim O'Malley,6.1,501 SIDO,39,0
36,2/12/19,Fighting Fish,Jamie Fuentes,6.2,501 SIDO,39,W
52,3/19/19,Sparkle Motion,Dave Johnson,7.3,301 DIDO,39,0
50,2/19/19,We're Here to Drink!,Joe Herbon,7.3,301 DIDO,39,W
2,", 3-5-19",Lunch Specials,Rob Ivanisyzn,1.2,501 SIDO,39,0
45,3/19/19,Lunch Specials,Dan LaBelle,7.2,301 DIDO,39,A
68,2/18/19,Phantom Cork,Matt Borus,9.3,501 SIDO,39,A
63,", 2-5-19",Dart Team,Norm Black,9.1,501 SIDO,39,A
42,3/26/19,Drifters,Chuck Haisler,6.2,301 DIDO,39,0
51,2/18/19,Wolfpack,"Samuel ""JR"" Casiano",7.2,301 DIDO,39,0
9,3/18/19,Shuuush!,Pete Penkala,2.1,301 DIDO,39,0
14,", 2-4-19",O.T.B.A.,Zachary Kushiner,2.3,501 SIDO,39,W
72,3/11/19,Nothing But Treble!,Guillermo Guzman,9.2,501 SIDO,39,W
12,2/12/19,We're Here to Drink!,Joe Herbon,2.2,501 SIDO,39,W
72,1/14/19,Try Not to Suck!,Stan Parker,9.2,501 SIDO,39,A
50,3/25/19,Tripwire,Ron Kulowitch,7.3,301 DIDO,39,W
34,3/19/19,Cork Busters,Brian DiCrescenzo,6.1,501 SIDO,39,0
6,3/11/19,Kiss My Blarney Stone,Phillip Beltz,2.1,501 SIDO,38.9,W
58,3/18/19,Cucklers,Kyle Orman,9.1,501 SIDO,38.9,W
2,1/21/19,Wolfpack,Chris Liszkowski,1.2,501 SIDO,38.9,0
2,2/18/19,Try Not to Suck!,Eric Madland,1.2,501 SIDO,38.9,0
61,1/14/19,Kiss My Blarney Stone,Adam Poloko,9.1,501 SIDO,38.8,0
52,3/12/19,Team Fireball,Greg Maciaszkiewicz,7.2,301 DIDO,38.8,A
48,1/29/19,Dart Team,Shlomo Bogoff,7.2,301 DIDO,38.8,A
47,3/19/19,Full of Bull,Marcus Burton,7.2,301 DIDO,38.8,W
16,1/14/19,Drifters,Sean Ryan,3.3,301 DIDO,38.8,0
4,2/25/19,Nothing But Treble!,Marco Guzman,2.1,301 DIDO,38.8,W
68,2/25/19,Nothing But Treble!,Richard Turner,9.2,501 SIDO,38.8,0
59,", 3-4-19",Mattadors,Bob Devogelear,9.1,501 SIDO,38.8,0
2,3/18/19,Happy Accident,Dean Bratsolias,1.2,501 SIDO,38.8,0
56,2/18/19,Mattadors,Andy Quinton,9.1,501 SIDO,38.8,A
0,2/19/19,Blind Squirrels,Jim O'Malley,1.1,501 SIDO,38.8,0
48,3/12/19,Full of Bull,Carlos Perez,7.2,301 DIDO,38.8,0
61,3/19/19,Sparkle Motion,Greg Klein,9.1,501 SIDO,38.8,0
43,3/26/19,Lunch Specials,Dan LaBelle,7.1,301 DIDO,38.8,0
51,3/11/19,Wolfpack,Kamil Drozdz,7.1,301 DIDO,38.8,0
3,", 2-5-19",Dart Team,Norm Black,1.2,501 SIDO,38.8,0
53,2/12/19,Dart Team,Pat  Ryan,7.3,301 DIDO,38.8,0
63,2/12/19,Dart Team,Norm Black,9.1,501 SIDO,38.8,0
36,", 3-4-19",Nothing But Treble!,Ralph Rios,6.1,301 DIDO,38.8,A
31,1/14/19,Wolfpack,"Samuel ""JR"" Casiano",5.2,501 SIDO,38.8,0
57,3/25/19,Never Convicted,Jim Thiel,9.1,501 SIDO,38.8,0
59,1/29/19,Full of Bull,Kristina Burton,9.2,501 SIDO,38.8,0
9,3/18/19,Fun & Games,Mike Fleck,2.2,501 SIDO,38.8,0
58,", 2-5-19",Be Somebody!,David Scholtes,7.3,301 DIDO,38.8,W
60,1/15/19,Darty McDartface,Eric Peterson,9.3,501 SIDO,38.7,0
68,2/26/19,O.T.B.B.,Jacob Kushiner,9.2,501 SIDO,38.7,0
59,", 3-5-19",O.T.B.B.,Jacob Kushiner,9.1,501 SIDO,38.7,0
71,3/25/19,Kiss My Blarney Stone,Ben Thulin,9.3,501 SIDO,38.7,0
15,2/26/19,Dart Daddies,Andy Clarke,2.3,501 SIDO,38.7,0
31,", 3-4-19",Flights Templar,Ralph Loielo,5.1,301 DIDO,38.7,0
35,", 4-1-19",MasterGators,Ryan Whitney,5.2,501 SIDO,38.7,0
45,2/25/19,Funky Bunch,Tony Metz,7.1,301 DIDO,38.7,0
61,2/11/19,Happy Accident,Daniel McGinly,9.1,501 SIDO,38.7,0
41,1/14/19,Mattadors,Patrick O'Krongley Jr,6.1,301 DIDO,38.7,A
66,1/14/19,Mattadors,Krystian Mlynek,9.1,501 SIDO,38.7,A
34,2/12/19,Sparkle Motion,Michael Dinard,6.2,501 SIDO,38.7,0
61,2/26/19,140 Darts,Sam Morgan,9.2,501 SIDO,38.7,0
67,3/11/19,Wolfpack,Calvin J Klemundt,9.1,501 SIDO,38.7,A
61,", 2-5-19",Sparkle Motion,Dave Johnson,9.1,501 SIDO,38.7,0
18,3/26/19,Never Convicted,Jim Thiel,3.3,301 DIDO,38.7,0
6,1/29/19,Sparkle Motion,Dave Johnson,2.1,301 DIDO,38.7,0
50,1/22/19,The Deuce,Alberto Uribe,7.1,301 DIDO,38.7,W
60,1/21/19,Thorns,Scott Fischer,9.1,501 SIDO,38.7,A
55,3/18/19,Fun & Games,Mike Foss,9.2,501 SIDO,38.7,W
71,2/26/19,N.W.O.,John McCreery,9.1,501 SIDO,38.7,W
37,2/26/19,Beer B4 Bulls!,Alvin Elton,6.1,301 DIDO,38.7,0
38,3/12/19,Cork Busters,Nick Cecere,6.1,301 DIDO,38.7,0
43,", 2-5-19",Team Fireball,Greg Maciaszkiewicz,7.1,301 DIDO,38.6,W
23,2/12/19,Team Fireball,Steve Harbin,3.3,301 DIDO,38.6,0
8,", 3-5-19",Team Fireball,Michael P Keating,2.1,301 DIDO,38.6,W
7,", 3-5-19",Dart Daddies,Shane Hope,2.1,301 DIDO,38.6,W
14,3/19/19,Darty McDartface,Slavek Kucharski,2.3,501 SIDO,38.6,0
68,", 3-4-19",Best Friends,Kyle Manis,9.1,501 SIDO,38.6,0
26,1/15/19,Sparkle Motion,Dave Johnson,5.1,301 DIDO,38.6,0
42,1/15/19,Dart Team,Alex Falk Jr,7.1,301 DIDO,38.6,W
36,3/25/19,O.T.B.A.,Zachary Kushiner,6.1,301 DIDO,38.6,0
43,3/25/19,Never Convicted,Fred Lundgren,7.1,301 DIDO,38.6,W
8,3/18/19,Big Wayne,Bruce Budworth,2.1,301 DIDO,38.6,W
1,2/25/19,Try Not to Suck!,Dave Yang,1.1,501 SIDO,38.6,0
67,2/18/19,Thorns,Larry Kurkowski,9.2,501 SIDO,38.6,0
67,2/12/19,N.W.O.,Angel Gonzalez,9.2,501 SIDO,38.6,W
15,1/22/19,Be Somebody!,Victor Evans,2.3,501 SIDO,38.6,W
3,1/21/19,Best Friends,John Stubing,1.2,501 SIDO,38.5,W
14,1/21/19,Dark Nights,Karl Hamilton,2.3,501 SIDO,38.5,W
28,", 2-4-19",Dark Nights,Scott Sedlacek,5.1,501 SIDO,38.5,W
44,2/18/19,Win,Peter Allen,7.1,301 DIDO,38.5,0
30,3/11/19,Cucklers,Kyle Orman,5.3,501 SIDO,38.5,W
64,3/11/19,Cucklers,Kyle Orman,9.2,501 SIDO,38.5,W
1,", 3-5-19",Kitton Mittons,Mhari Goldstein,1.1,501 SIDO,38.5,W
2,3/25/19,FTW!,Jeri Dimalanta,1.2,501 SIDO,38.5,0
1,1/29/19,The Reveler,Ryan Leach,1.1,501 SIDO,38.5,W
41,", 4-1-19",Best Friends,Shane Overton,6.1,501 SIDO,38.5,0
69,", 2-4-19",Flights Templar,Christopher Quinn,9.2,501 SIDO,38.5,0
4,3/11/19,Flights Templar,Ben Fleming,1.3,501 SIDO,38.5,W
2,3/19/19,Darty McDartface,Brett Spilker,1.2,501 SIDO,38.5,W
3,3/19/19,Kitton Mittons,Brian Rieveley,1.2,501 SIDO,38.5,0
3,3/27/19,Kitton Mittons,Brian Rieveley,1.2,501 SIDO,38.5,W
1,1/14/19,Cucklers,Boris Kampel,1.1,501 SIDO,38.5,0
67,", 2-4-19",Win,Peter Allen,9.3,501 SIDO,38.5,0
52,2/11/19,Baywatch,Logan Bertalan,7.3,301 DIDO,38.5,0
3,2/26/19,Kitton Mittons,Brian Rieveley,1.2,501 SIDO,38.5,W
43,", 2-5-19",Con dArtists,Craig Eitings,6.1,301 DIDO,38.5,W
27,3/19/19,Full of Bull,Carlos Perez,5.1,301 DIDO,38.5,0
1,1/29/19,Silver Bullet Boys,Peter Swanson,1.1,501 SIDO,38.5,W
38,3/12/19,Turtle Power,Alex Michel,7.1,301 DIDO,38.5,0
39,2/11/19,Funky Bunch,Michael Van de Cotte,6.1,301 DIDO,38.5,A
35,3/11/19,Funky Bunch,Tony Metz,6.1,301 DIDO,38.5,W
57,1/21/19,Happy Accident,Patrick Bruno,9.1,501 SIDO,38.5,A
0,2/18/19,Happy Accident,John Gunderson,1.1,501 SIDO,38.5,W
1,", 2-4-19",Drifters,Dustin Scholtes,1.1,501 SIDO,38.5,W
58,2/11/19,Nothing But Treble!,Cesar Serrano,9.1,501 SIDO,38.5,0
37,2/18/19,O.T.B.A.,Mike Connolly,6.2,301 DIDO,38.5,0
5,3/18/19,Nothing But Treble!,Richard Turner,1.3,501 SIDO,38.5,W
5,3/26/19,Blind Squirrels,Jim O'Malley,1.3,501 SIDO,38.5,W
0,3/26/19,Fighting Fish,Jamie Fuentes,1.1,501 SIDO,38.5,W
2,1/29/19,Lunch Specials,Rob Ivanisyzn,1.2,501 SIDO,38.5,W
17,", 3-5-19",Dogs Bollocks,Anita Sasson-Michel,3.1,301 DIDO,38.5,0
2,1/15/19,The Deuce,Andy Dominello,1.2,501 SIDO,38.5,W
38,2/19/19,140 Darts,Josh Shapiro,5.3,301 DIDO,38.5,0
6,2/25/19,Phantom Cork,John Stasiowski,2.1,301 DIDO,38.5,0
69,2/26/19,Full of Bull,Craig Nelson,9.2,501 SIDO,38.5,0
1,", 3-4-19",Drifters,Dustin Scholtes,1.1,501 SIDO,38.5,W
4,3/26/19,Never Convicted,Brian Cunningham,1.3,501 SIDO,38.5,W
30,2/11/19,Shuuush!,Pete Penkala,5.3,501 SIDO,38.5,W
4,2/18/19,Wolfpack,Calvin J Klemundt,2.1,301 DIDO,38.5,A
2,", 3-4-19",O.T.B.A.,Mike Connolly,1.2,501 SIDO,38.5,W
3,3/11/19,Nothing But Treble!,Richard Turner,1.2,501 SIDO,38.5,W
3,1/29/19,Sparkle Motion,Greg Klein,1.2,501 SIDO,38.5,W
3,2/26/19,Dogs Bollocks,Donna Whalen,1.2,501 SIDO,38.5,W
39,", 3-4-19",Shuuush!,John Zuhr,6.2,501 SIDO,38.5,0
42,1/22/19,The Deuce,Andy Dominello,6.2,501 SIDO,38.5,A
31,1/14/19,Dark Nights,Chris Kriz,6.1,501 SIDO,38.4,A
1,2/18/19,Win,Matt Cremeens,1.1,501 SIDO,38.4,0
54,3/11/19,Dark Nights,Karl Hamilton,7.3,301 DIDO,38.4,W
29,", 4-8-19",Team Fireball,Steve Harbin,5.1,301 DIDO,38.4,0
0,", 4-2-19",O.T.B.B.,Chris Hudie,1.1,501 SIDO,38.4,0
0,1/29/19,Team Fireball,John G Kilroy,1.1,501 SIDO,38.4,0
8,3/12/19,Motley Crew,Kevin Askham,2.2,501 SIDO,38.4,W
37,2/26/19,The Reveler,Ryan Leach,5.3,501 SIDO,38.4,0
17,", 3-4-19",Incredibulls,Robbie Malinowski,3.1,301 DIDO,38.4,0
67,", 3-4-19",Incredibulls,Ted Browne,9.1,501 SIDO,38.4,W
61,1/15/19,Con dArtists,Craig Eitings,9.2,501 SIDO,38.4,W
31,1/22/19,Fighting Fish,CJ Llamedo,5.1,301 DIDO,38.4,0
10,2/26/19,Con dArtists,Danny Morales,2.2,501 SIDO,38.4,A
62,2/11/19,O.T.B.A.,Mark Kushiner,9.2,501 SIDO,38.4,0
29,2/18/19,Drifters,Kevin Lally,5.2,501 SIDO,38.4,0
2,3/12/19,Full of Bull,Craig Nelson,1.2,501 SIDO,38.4,0
1,3/19/19,Sparkle Motion,Vince Foss,1.1,501 SIDO,38.4,0
